,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,date,time
1460,@ellengrace08 I've booked the time off work just need to book my megabus tickets í _í´—,FALSE,1,ellengrace08,4/20/16 16:52,FALSE,7.2278E+17,722830338058293000,275563671,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImHaanStaaps,0,FALSE,FALSE,NA,NA,4/20/16,16:52:36
1461,"@megabus.com been traveling all day,and been waiting at stance 54 for Inverness bus, to discover it leaves from no. 57. # tellyourinfodesk.",FALSE,0,megabus,4/20/16 16:51,FALSE,NA,722829976786104000,30965315,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",currypieman,0,FALSE,FALSE,NA,NA,4/20/16,16:51:10
1462,Niggas really getting on the megabus with construction equipment. Hustle by any means I guess í _í¸‚,FALSE,0,NA,4/20/16 16:49,FALSE,NA,722829471951130000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bobbyxlong,0,FALSE,FALSE,NA,NA,4/20/16,16:49:10
1463,"Quantitative survey, NYC street: no-one looks thrilled getting off the megabus #WednesdayWisdom  #streetphotography https://t.co/fOkCgoKgJt",FALSE,1,NA,4/20/16 16:46,FALSE,NA,722828779484225000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheBespokeCMO,0,FALSE,FALSE,NA,NA,4/20/16,16:46:25
1464,Favorite thing about riding the megabus? Picking my nose and feeling zero judgement #420friendly see ya soon Philly!,FALSE,0,NA,4/20/16 16:43,FALSE,NA,722828130856124000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",treysucks,0,FALSE,FALSE,NA,NA,4/20/16,16:43:50
1465,@dangerskew  After running this route we have determined that due to low ridership it was no longer feasible to continue.,FALSE,0,dangerskew,4/20/16 16:41,FALSE,7.22827E+17,722827458777583000,58675830,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/20/16,16:41:10
1466,@JDShuttlesworth @megabus @carmantv    Try again. í _í¸’,FALSE,3,JDShuttlesworth,4/20/16 16:38,FALSE,7.22778E+17,722826825630670000,112640629,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JudyShutt,0,FALSE,FALSE,NA,NA,4/20/16,16:38:39
1467,@megabus Why can I no longer take a bus from Atlanta to Cleveland?,FALSE,0,megabus,4/20/16 16:38,FALSE,NA,722826816734429000,30965315,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dangerskew,0,FALSE,FALSE,NA,NA,4/20/16,16:38:37
1468,Megabus operates like you should appreciate them just because they got you to your destination alive a luxury that apparently is not a given,FALSE,1,NA,4/20/16 16:37,FALSE,NA,722826518288822000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JSMITHCBT,0,FALSE,FALSE,NA,NA,4/20/16,16:37:26
1469,The real 4/20 party is on this megabus,FALSE,2,NA,4/20/16 16:32,FALSE,NA,722825165667602000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OSheaComputer,0,FALSE,FALSE,NA,NA,4/20/16,16:32:03
1470,@StagecoachSW thanks for getting back to me :) Does this include Megabus tickets booked via your site?,FALSE,0,StagecoachSW,4/20/16 16:26,FALSE,7.22823E+17,722823679483064000,2478210079,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sebastianjordan,0,FALSE,FALSE,NA,NA,4/20/16,16:26:09
1471,"Me too ... but d sad part is, u can't take food inside @mabi_long For some weird reason I miss entering megabus",FALSE,0,mabi_long,4/20/16 16:11,FALSE,7.22789E+17,722820093739155000,930111098,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Erry1HatesChris,0,FALSE,FALSE,NA,NA,4/20/16,16:11:54
1472,@McWhirterAlex Didnâ€™t know Megabus had sleeper services. Always see their normal services here in Brussels. Will take a look.,FALSE,0,McWhirterAlex,4/20/16 16:02,FALSE,7.22817E+17,722817712595038000,1538739204,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iÎŸS</a>",adrechsel,0,FALSE,FALSE,NA,NA,4/20/16,16:02:26
1473,Megabus service to stop; city officials and company at odds https://t.co/XRubhLHMSW https://t.co/ODHKEAsU9C,FALSE,0,NA,4/20/16 16:00,FALSE,NA,722817113405132000,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",BusinessChatt,0,FALSE,FALSE,NA,NA,4/20/16,16:00:03
1474,@becca_s4 couple of mates tried yesterday and got nothing and have ended up going with megabus from Manchester Â£12 return,FALSE,0,becca_s4,4/20/16 15:49,FALSE,7.22813E+17,722814362570723000,30490432,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gb1882,0,FALSE,FALSE,NA,NA,4/20/16,15:49:07
1475,Ready for tomorrow. #margarita #Megabus #weekendwiththeboyfriend,FALSE,0,NA,4/20/16 15:42,FALSE,NA,722812585465122000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zoe_sapienza,0,FALSE,FALSE,NA,NA,4/20/16,15:42:04
1476,"Oh @megabus how I've missed you. And on 4/20 too, today should be a treat! (@ UW Madison Megabus Stop) https://t.co/UWbgCit6Ak",FALSE,1,NA,4/20/16 15:39,FALSE,NA,722812014691753000,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",sunspotmike,0,FALSE,FALSE,-89.39881902,43.07583,4/20/16,15:39:48
1477,"and all 3 tix are from different filthy bus companies, including megabus, Y know the one that exploded? yea there goes my refund too I guess",FALSE,0,NA,4/20/16 15:39,FALSE,NA,722811889693147000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pinballwizurd,0,FALSE,FALSE,NA,NA,4/20/16,15:39:18
1478,@TheFootballPink @ephemeraljoy I'll pay for his Megabus.,FALSE,1,TheFootballPink,4/20/16 15:39,FALSE,7.22812E+17,722811846579720000,891006979,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GameofThrowIns,0,FALSE,FALSE,NA,NA,4/20/16,15:39:08
1479,Megabus Riders Beware https://t.co/cpHgIy5sNa,FALSE,1,NA,4/20/16 15:29,FALSE,NA,722809331045916000,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",sacksteinlee,0,FALSE,FALSE,NA,NA,4/20/16,15:29:08
1480,A Megabus dilemma: Why only half a refund on a round-trip ticket? https://t.co/kp0JcyDnUy,FALSE,0,NA,4/20/16 15:28,FALSE,NA,722809109859463000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",SeatSale,0,FALSE,FALSE,NA,NA,4/20/16,15:28:15
1481,One guy on this @megabus looks just like @Retro_Spectro_,FALSE,0,NA,4/20/16 15:28,FALSE,NA,722809080369311000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dave_Bullis,0,FALSE,FALSE,NA,NA,4/20/16,15:28:08
1482,Still in Philly. @megabus has broken down. Funny enough this station is right outside where I was a TA last semester at @DrexelUniv.,FALSE,1,NA,4/20/16 15:16,FALSE,NA,722806267157327000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dave_Bullis,1,FALSE,FALSE,NA,NA,4/20/16,15:16:57
1483,@SweMeatballs78 I've no clue gonna look at train but looks like driving or megabus not paying Â£200 for train í _í¸_,FALSE,0,SweMeatballs78,4/20/16 15:10,FALSE,7.22802E+17,722804519566983000,16082675,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reegz_,0,FALSE,FALSE,NA,NA,4/20/16,15:10:01
1484,"A Megabus dilemma: Why only half a refund on a round-trip ticket?  April 20, 2016 at 11:00PM Travel, Must Read  https://t.co/94GvDcw77S",FALSE,0,NA,4/20/16 15:07,FALSE,NA,722803782510383000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",646GV,0,FALSE,FALSE,NA,NA,4/20/16,15:07:05
1485,Known as the Boltbus/Megabus/Peter Pan/Greyhound/Northeast Regional primary for those of us who canâ€™t afford Acela. https://t.co/M2uViIJnrH,FALSE,3,NA,4/20/16 15:05,FALSE,NA,722803478922465000,NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>",a_r_marshall,0,FALSE,FALSE,NA,NA,4/20/16,15:05:53
1486,#blog A Megabus dilemma: Why only half a refund on a round-trip ticket? https://t.co/7fh2Mxem5D https://t.co/RYpFCDBeNM,FALSE,0,NA,4/20/16 15:03,FALSE,NA,722802822568226000,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",RockCheetah,0,FALSE,FALSE,NA,NA,4/20/16,15:03:16
1487,A Megabus dilemma: Why only half a refund on a round-trip ticket? - https://t.co/ZPmymzmDRm https://t.co/8up5aYC9tQ,FALSE,0,NA,4/20/16 15:03,FALSE,NA,722802795498315000,NA,"<a href=""http://www.elliott.org"" rel=""nofollow"">NextScripts Elliott</a>",elliottdotorg,0,FALSE,FALSE,NA,NA,4/20/16,15:03:10
1488,A Megabus dilemma: Why only half a refund on a round-trip ticket?: If Megabus promises Kenneth Stovarsky a ref... https://t.co/SYos3lHiin,FALSE,0,NA,4/20/16 15:00,FALSE,NA,722802073641705000,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Milvec22,0,FALSE,FALSE,NA,NA,4/20/16,15:00:18
1489,A Megabus dilemma: Why only half a refund on a round-trip ticket?: If Megabus promises Kenneth Stovarsky a ref... https://t.co/OTJU0EdFzb,FALSE,0,NA,4/20/16 15:00,FALSE,NA,722802071703937000,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",FamilyTravelers,0,FALSE,FALSE,NA,NA,4/20/16,15:00:17
1490,"i got all this stockholm syndrome fondness for megabus that makes me think an 18hr trip will be fun. itll be fun, right???",FALSE,4,NA,4/20/16 14:59,FALSE,NA,722801978103889000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",piratejenne,0,FALSE,FALSE,NA,NA,4/20/16,14:59:55
1491,Megabus masturbator terrifies woman in 3 hour ride from hell: Cops https://t.co/VclbHp0nph via @HuffPostCrime,FALSE,0,NA,4/20/16 14:57,FALSE,NA,722801289826963000,NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",vicki70271496,0,FALSE,FALSE,NA,NA,4/20/16,14:57:11
1492,i want imos and I would pay up to $200 for it.  i will pay someone to take the megabus and bring me at least 2 imos pizzas.,FALSE,0,NA,4/20/16 14:53,FALSE,NA,722800346159046000,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",meshallaneous,0,FALSE,FALSE,NA,NA,4/20/16,14:53:26
1493,"Accidentally searched for ""megabud"" instead of megabus",FALSE,4,NA,4/20/16 14:38,FALSE,NA,722796629473026000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saraloebig,0,FALSE,FALSE,NA,NA,4/20/16,14:38:40
1494,"Why @megabus is a safe, budget-friendly #roadtrip alternative https://t.co/8b5Ahuy43z #travel #ad https://t.co/PPsr3sdNLj by @backroadplanet",FALSE,1,NA,4/20/16 14:31,FALSE,NA,722794831165186000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Apshawaya,0,FALSE,FALSE,NA,NA,4/20/16,14:31:31
1495,"@anjuli_jo Well, I mean. That's a usual thing on Megabus, right? Like you have to pay extra for the non-crying seats or something.",FALSE,1,anjuli_jo,4/20/16 14:25,FALSE,7.22775E+17,722793306929938000,1350125552,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",J_M_T_,0,FALSE,FALSE,NA,NA,4/20/16,14:25:27
1496,For some weird reason I miss entering megabus,FALSE,0,NA,4/20/16 14:06,FALSE,NA,722788574869987000,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">PlumeÂ forÂ Android</a>",mabi_long,0,FALSE,FALSE,NA,NA,4/20/16,14:06:39
1497,Not sure if this means it's not an exit or if it's not for emergencies. #megabusâ€_ https://t.co/kwGwwH3EDc,FALSE,1,NA,4/20/16 13:57,FALSE,NA,722786345165438000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",RegBloor,0,FALSE,FALSE,NA,NA,4/20/16,13:57:48
1498,There is a megabus on the road in front of me right now. I THOUGHT I LEFT YOU BEHIND?!!,FALSE,0,NA,4/20/16 13:57,FALSE,NA,722786288382963000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katiepooch21,0,FALSE,FALSE,NA,NA,4/20/16,13:57:34
1499,Actor Skylar Astin popped over to our NYC stop to join in yesterday's 10th anniversary celebration! #MegabusTurns10 https://t.co/ULR0K8e4ID,FALSE,20,NA,4/20/16 13:52,FALSE,NA,722784936940449000,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,5,FALSE,FALSE,NA,NA,4/20/16,13:52:12
1500,How to hell do people get megabus for a pound like no matter when I check their the same as national express,FALSE,0,NA,4/20/16 13:45,FALSE,NA,722783258258198000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mistressmoogle,0,FALSE,FALSE,NA,NA,4/20/16,13:45:32
1501,definitely being judged for snapchatting by the guy behind me on this megabus.,FALSE,3,NA,4/20/16 13:34,FALSE,NA,722780427505766000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LydAlbano,0,FALSE,FALSE,NA,NA,4/20/16,13:34:17
1502,once i biked to megabus &amp; bought the last ticket to MTL to see the pre-synthetica release concert for fans (came home at 6am next morning),FALSE,2,hubleym,4/20/16 13:30,FALSE,7.22779E+17,722779473465094000,40598499,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hubleym,0,FALSE,FALSE,NA,NA,4/20/16,13:30:29
1503,".@JudyShutt for Mother's Day, I got you a @megabus ticket to Harrisburg &amp; a $100 VIP pass to meet @carmantv. https://t.co/fTf6WS3YAR",FALSE,7,NA,4/20/16 13:24,FALSE,NA,722777867139092000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JDShuttlesworth,3,FALSE,FALSE,NA,NA,4/20/16,13:24:06
1504,On the megabus for 6 hours still drunk with my trousers on inside out í _í_ƒ,FALSE,6,NA,4/20/16 13:14,FALSE,NA,722775467779035000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nadwadyad,0,FALSE,FALSE,NA,NA,4/20/16,13:14:34
1505,Praying to the public transportation gods that I don't cry on this Megabus,FALSE,1,NA,4/20/16 13:13,FALSE,NA,722775189101146000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anjuli_jo,0,FALSE,FALSE,NA,NA,4/20/16,13:13:28
1506,The tour blues are hitting me today. Get me back on a shitty megabus with my best friend to see @TheVampsband,FALSE,0,NA,4/20/16 13:09,FALSE,NA,722774064356552000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ItsKimmieMac,0,FALSE,FALSE,NA,NA,4/20/16,13:09:00
1507,Pens could be getting Jarry some extra frequent travelers points on Megabus or something,FALSE,0,NA,4/20/16 13:08,FALSE,NA,722774021058797000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",steveb66871,0,FALSE,FALSE,NA,NA,4/20/16,13:08:49
1508,@MrPage303 At least it's a train and not something awful like a MegaBus! What a horrible thought. I hope it isn't too bad for you :),FALSE,1,MrPage303,4/20/16 13:05,FALSE,7.22767E+17,722773246320451000,24368957,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",pullovergirl,0,FALSE,FALSE,NA,NA,4/20/16,13:05:45
1509,CSU bus got me all excited I thought it was the megabus í _í¸’,FALSE,0,NA,4/20/16 12:59,FALSE,NA,722771785574453000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nearlydrowning,0,FALSE,FALSE,NA,NA,4/20/16,12:59:56
1510,#megabus equivalent to having the top down. https://t.co/vLgdx1SVbx,FALSE,0,NA,4/20/16 12:51,FALSE,NA,722769624446668000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",cheedogg,0,FALSE,FALSE,NA,NA,4/20/16,12:51:21
1511,@adammarin2192 @callumjones_21 megabus is hill street in Birmingham. Just behind new street station,FALSE,1,adammarin2192,4/20/16 12:46,FALSE,7.22768E+17,722768372954488000,3243572729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_mstephenson88,0,FALSE,FALSE,NA,NA,4/20/16,12:46:23
1512,@callumjones_21 @_mstephenson88 just had a thought. Megabus is Â£20 return. Â£60 for 3 us. Around the same in petrol. Â£40 hotel/bus aint bad,FALSE,0,callumjones_21,4/20/16 12:43,FALSE,7.22767E+17,722767585884913000,1370347010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adammarin2192,0,FALSE,FALSE,NA,NA,4/20/16,12:43:15
1513,"Hey @megabusuk, is there a delay on the megabus m1 to Manchester?",FALSE,0,NA,4/20/16 12:30,FALSE,NA,722764468355260000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Johnson_Gooner,0,FALSE,FALSE,NA,NA,4/20/16,12:30:52
1514,There's no feeling like any other than getting on a megabus and it has working chargers and wifi,FALSE,1,NA,4/20/16 12:28,FALSE,NA,722763843991183000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fadingsambuka,0,FALSE,FALSE,NA,NA,4/20/16,12:28:23
1515,Almost cried leaving my mom just now .. Not ready for this long megabus ride with no headphones,FALSE,0,NA,4/20/16 11:56,FALSE,NA,722755798787616000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rocky_annmarie,0,FALSE,FALSE,NA,NA,4/20/16,11:56:25
1516,Why would you take a shit on a megabus dude that is highly disrespectful,FALSE,3,NA,4/20/16 11:34,FALSE,NA,722750363695058000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",damnagehere,1,FALSE,FALSE,NA,NA,4/20/16,11:34:49
1517,Mfs really not playing music out loud on the megabus,FALSE,1,NA,4/20/16 11:28,FALSE,NA,722748682639171000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DantonsInferno,0,FALSE,FALSE,NA,NA,4/20/16,11:28:08
1518,2 hour delay w/ no communication turned into me having to miss work due to 5 hour + delay. Thanks @megabus | #NeverAgain,FALSE,0,NA,4/20/16 11:26,FALSE,NA,722748265121345000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IAMSLOTA,0,FALSE,FALSE,NA,NA,4/20/16,11:26:29
1519,so much megabus í _í¸_ https://t.co/UTSOZ1ETFu,FALSE,1,NA,4/20/16 11:26,FALSE,NA,722748150193262000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_sianrees,0,FALSE,FALSE,NA,NA,4/20/16,11:26:01
1520,"10 mins from London Victoria and our #megabus crashes í _í¸‚í _í¸‚ don't think it was much, just a small crunch but we've stopped anyway lol",FALSE,1,NA,4/20/16 11:15,FALSE,NA,722745549137559000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StuCollyerTQ,0,FALSE,FALSE,NA,NA,4/20/16,11:15:41
1521,@megabusuk on the Megabus to Glasgow just now. Super comfy seats and all for Â£4 - great service í _í¸_,FALSE,1,megabusuk,4/20/16 11:07,FALSE,NA,722743399263182000,210765002,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",susi_shearer,0,FALSE,FALSE,NA,NA,4/20/16,11:07:08
1522,@londonthunders omg don't even I'll be crying on this megabus right now í _í¸©í _í¸©í _í¸©í _í¸©,FALSE,1,londonthunders,4/20/16 11:05,FALSE,7.22743E+17,722742946307682000,4299758001,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fadingsambuka,0,FALSE,FALSE,NA,NA,4/20/16,11:05:20
1523,"After a Fire, Megabus Passengers Stranded on Compensation https://t.co/cpV4Luqs12",FALSE,0,NA,4/20/16 10:50,FALSE,NA,722739088009347000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juancarlosYogi,0,FALSE,FALSE,NA,NA,4/20/16,10:50:01
1524,The megabus is so much better when it actually gets somewhere on time,FALSE,0,NA,4/20/16 10:39,FALSE,NA,722736412999729000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lestamm,0,FALSE,FALSE,NA,NA,4/20/16,10:39:23
1525,How to Plan a USA Megatrip on https://t.co/9mcMaqUgMQ https://t.co/SmsHZJTAqh,FALSE,0,NA,4/20/16 10:26,FALSE,NA,722733094315405000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juancarlosYogi,0,FALSE,FALSE,NA,NA,4/20/16,10:26:12
1526,After @ohsistermusic @AllmanBrown shout outs &amp; @weareshura mentioning it &amp; now @Secret_Sessions I think I'll now name myself 'Megabus Girl'í _í¸ù,FALSE,2,NA,4/20/16 10:24,FALSE,NA,722732699853668000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LilVik,0,FALSE,FALSE,NA,NA,4/20/16,10:24:38
1527,Serious love/hate relationship with megabus/london/everything rn âù_í _í_”,FALSE,0,NA,4/20/16 10:24,FALSE,NA,722732651761778000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",D0rkvad3r,0,FALSE,FALSE,NA,NA,4/20/16,10:24:26
1528,The Ultimate Guide to Riding the Megabus https://t.co/eeNrCWKEnj,FALSE,1,NA,4/20/16 10:20,FALSE,NA,722731586999951000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juancarlosYogi,0,FALSE,FALSE,NA,NA,4/20/16,10:20:12
1529,"Sweet view of #Tolcarnebeach from the Megabus, í _í±‹í _í¿_ @wavelengthmag ! https://t.co/IfsDUcgHnA",FALSE,1,NA,4/20/16 10:02,FALSE,NA,722727225435561000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t0m_carter,0,FALSE,FALSE,NA,NA,4/20/16,10:02:52
1530,@Cromerty Yup!! Megabus is awesome if you'r on a budget - or even if you just don't want to pay Â£100+ for a ticket. It only takes 2 more hrs,FALSE,0,Cromerty,4/20/16 9:46,FALSE,7.22723E+17,722723131425693000,45835391,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",radio_jez,0,FALSE,FALSE,NA,NA,4/20/16,9:46:36
1531,"@radio_jez Blimey - the megabus is cheap compared to the train. They accept NUS cards too, so hurrah!",FALSE,0,radio_jez,4/20/16 9:45,FALSE,7.22721E+17,722722835903459000,2154184475,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cromerty,0,FALSE,FALSE,NA,NA,4/20/16,9:45:26
1532,@megabusuk could you tell me if the megabus coming from Amsterdam to Brussels is arriving amytime soon? Or where to call for info? Thks!,FALSE,0,megabusuk,4/20/16 9:36,FALSE,NA,722720689535524000,210765002,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PalomaAB03,0,FALSE,FALSE,NA,NA,4/20/16,9:36:54
1533,@Cromerty Indeed.  ...or the Megabus if at short notice!  :P,FALSE,1,Cromerty,4/20/16 9:36,FALSE,7.2272E+17,722720637022826000,45835391,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",radio_jez,0,FALSE,FALSE,NA,NA,4/20/16,9:36:42
1534,"""To travel hopefully is better than to arrive"" wrote Robert Louis Stevenson. 

He died a century before the invention of the Megabus.",FALSE,0,NA,4/20/16 9:21,FALSE,NA,722716701725474000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",billylowther,0,FALSE,FALSE,NA,NA,4/20/16,9:21:03
1535,"The Linq Hotel &amp; Casino in Las Vegas!

I take a megabus with Christian to ...
https://t.co/W6HpF8hjkY https://t.co/WrRtFxdbnu",FALSE,0,NA,4/20/16 9:02,FALSE,NA,722712133004365000,NA,"<a href=""http://casino-community.com"" rel=""nofollow"">casino-community.com</a>",casinocommunit,0,FALSE,FALSE,NA,NA,4/20/16,9:02:54
1536,"Smh ! @megabus 2+ hours late with no facility, bathroom or any type of warming station. Never doing this again.",FALSE,0,NA,4/20/16 8:44,FALSE,NA,722707420385034000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IAMSLOTA,0,FALSE,FALSE,NA,NA,4/20/16,8:44:10
1537,It's 4am. We are on a Megabus. Who could you possibly be talking/laughing that loudly to at this hour?? WHO???,FALSE,2,NA,4/20/16 8:08,FALSE,NA,722698422797643000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HMikles,0,FALSE,FALSE,NA,NA,4/20/16,8:08:25
1538,#25 train single or #5 megabus? Hmmmm #megabus #lifesaver,FALSE,0,NA,4/20/16 8:03,FALSE,NA,722697086509178000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Schomf321,0,FALSE,FALSE,NA,NA,4/20/16,8:03:07
1539,"If You In 718, 518 and 412 And You í®ºí_ùí®ºí_ù í®¸í±_ Take A Couple Pulls For Me! Im On This Damn Megabus Back To Clippsburgh,... https://t.co/byxUZiCOYX",FALSE,0,NA,4/20/16 7:33,FALSE,NA,722689677954834000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",truejmknight,0,FALSE,FALSE,NA,NA,4/20/16,7:33:40
1540,"@tallheights @megabus when you feel very dizzy after pooping, or if you are bleeding or having a prolapse. Some older people have problems.",FALSE,0,tallheights,4/20/16 7:32,FALSE,7.22562E+17,722689360827707000,107109168,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocialÂ© PRO</a>",Nadine_104,0,FALSE,FALSE,NA,NA,4/20/16,7:32:25
1541,"Two packets of crisps for breakfast on a Megabus. Yay, adulting!",FALSE,2,NA,4/20/16 7:10,FALSE,NA,722683811180519000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Iqrathebookworm,0,FALSE,FALSE,NA,NA,4/20/16,7:10:22
1542,@1stLadyLisa1 @megabus @fansradio916 @theindshow @lacoolradio nicen,FALSE,1,1stLadyLisa1,4/20/16 5:36,FALSE,7.22654E+17,722660141879947000,191658725,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dj505inthemix,1,FALSE,FALSE,NA,NA,4/20/16,5:36:18
