,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,date,time
1486,@megabus @Delicatedream85 this is a great question. Please share the answer.,FALSE,0,megabus,4/22/16 10:36,FALSE,7.23446E+17,723460482062028000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20001dc,0,FALSE,FALSE,NA,NA,4/22/16,10:36:34
1487,London calling (@ https://t.co/bEE5YNjzQk Sheffield Stop) https://t.co/Mezc8c61rg,FALSE,0,NA,4/22/16 10:26,FALSE,NA,723457846227120000,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",mohicanrunner,0,FALSE,FALSE,-1.41302201,53.41649852,4/22/16,10:26:06
1488,Berry smoothies are the best kinda smoothies! Hopefully I'll manage to keep this down on my 4-hour megabus journey â€_ https://t.co/g1kcs64xEW,FALSE,1,NA,4/22/16 10:18,FALSE,NA,723455888686780000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",NUTRiBULLETFans,0,FALSE,FALSE,NA,NA,4/22/16,10:18:19
1489,@bartenderjfc I STRONGLY recommend @megabus over @GreyhoundBus or their shill @BoltBus BUT Mega doesn't service Baltimore. Just White Marsh.,FALSE,0,bartenderjfc,4/22/16 10:10,FALSE,7.23443E+17,723453994136383000,2361895725,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KarsinXXX,0,FALSE,FALSE,NA,NA,4/22/16,10:10:47
1490,@megabus already 1h late and still 30min at least before arriving ... Any action to ask forgiveness ? #Shame #Lille,FALSE,0,megabus,4/22/16 10:09,FALSE,NA,723453789508755000,30965315,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",grandfroid_,0,FALSE,FALSE,NA,NA,4/22/16,10:09:59
1491,@georgiaroza I know but me and James both need to renew our passports so it'll work out so much dearer. Go on https://t.co/rTteIfOwer x,FALSE,0,georgiaroza,4/22/16 10:07,FALSE,7.2345E+17,723453205061898000,586647800,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taylorgrayx,0,FALSE,FALSE,NA,NA,4/22/16,10:07:39
1492,"Finally got a megabus that doesn't smell, charger works and I got a front seat to my self âù_ï¸èâù_ï¸èâù_ï¸èâù_ï¸èâù_ï¸è",FALSE,3,NA,4/22/16 10:01,FALSE,NA,723451587973287000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beckysmithh,0,FALSE,FALSE,NA,NA,4/22/16,10:01:14
1493,"@Delicatedream85 Hello, please follow and DM for assistance",FALSE,0,Delicatedream85,4/22/16 9:40,FALSE,7.2342E+17,723446415364624000,1731421530,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/22/16,9:40:41
1494,Three Hour Masturbation On Megabus Lands Man In Jail https://t.co/PmD3Z4Of3t https://t.co/CVZClPagyb,FALSE,1,NA,4/22/16 9:38,FALSE,NA,723445962463567000,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",drboycewatkins1,0,FALSE,FALSE,NA,NA,4/22/16,9:38:53
1495,"state of this radio station on this megabus not playing purple rain on repeat 24/7, have some goddamned respect",FALSE,4,NA,4/22/16 9:25,FALSE,NA,723442642348965000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sphghtn,0,FALSE,FALSE,NA,NA,4/22/16,9:25:41
1496,@JanFreedman do we need a curator couch surfing group to make training accessible for those with no budget? #natsca2016 #megabus,FALSE,5,JanFreedman,4/22/16 9:21,FALSE,7.23438E+17,723441549514690000,351566257,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BonnieBeasties,0,FALSE,FALSE,NA,NA,4/22/16,9:21:20
1497,"The Man is back today, finally; he's been away for weeks. He is sending me live updates from the megabus. We know how to live, we do í _í¸_",FALSE,8,NA,4/22/16 9:18,FALSE,NA,723440802324574000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy_Robinson,0,FALSE,FALSE,NA,NA,4/22/16,9:18:22
1498,Absolutely freezing waiting for the megabus to arriveâù„ï¸èâù„ï¸èâù„ï¸è,FALSE,1,NA,4/22/16 9:14,FALSE,NA,723439749550116000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imbeccathanyou,0,FALSE,FALSE,NA,NA,4/22/16,9:14:11
1499,I was originally going via train but it's so much cheaper to go via megabus or national express but there's none that run at night ughhh,FALSE,0,NA,4/22/16 8:42,FALSE,NA,723431690643726000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Magibubble,0,FALSE,FALSE,NA,NA,4/22/16,8:42:10
1500,Need to visit home end of May... 3 hour train for Â£45 or 7 hour 30 min megabus for Â£3 back to Newcastle?,FALSE,2,NA,4/22/16 8:33,FALSE,NA,723429395889680000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emilybfreya,0,FALSE,FALSE,NA,NA,4/22/16,8:33:03
1501,@cashcashfan1995 that way you me Sebastian and @Tiffanyyy_Marie can megabus together too,FALSE,0,cashcashfan1995,4/22/16 8:20,FALSE,7.23349E+17,723426265902927000,3039902003,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DjLukieG,0,FALSE,FALSE,NA,NA,4/22/16,8:20:37
1502,There is nothing more terrifying than 50 pensioners queuing to get on the megabus.,FALSE,1,NA,4/22/16 8:10,FALSE,NA,723423761530155000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",danyamackenzie,0,FALSE,FALSE,NA,NA,4/22/16,8:10:39
1503,"Woman complaining to 8:55am megabus driver she's been here since 7am waiting for 9:20am bus, maybe should've booked one of the 4 before it..",FALSE,1,NA,4/22/16 7:58,FALSE,NA,723420657187332000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karloh,0,FALSE,FALSE,NA,NA,4/22/16,7:58:19
1504,"So far I've been told, asked, and demanded to give up my extra seat by other #megabus passengers",FALSE,0,NA,4/22/16 7:56,FALSE,NA,723420193465077000,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Delicatedream85,0,FALSE,FALSE,NA,NA,4/22/16,7:56:29
1505,"@megabus, I reserved two seats, for me and a bubby. My friend didn't come. Do I have to give up my extra seat to a stranger?",FALSE,2,megabus,4/22/16 7:54,FALSE,NA,723419684586967000,30965315,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Delicatedream85,1,FALSE,FALSE,NA,NA,4/22/16,7:54:27
1506,"Happy bday @vinthyaaa aka Megabus promoter! I wrote you a cute card but enjoy these snaps of our fun times, luv u xx https://t.co/GjsE9vlMPs",FALSE,2,NA,4/22/16 7:43,FALSE,NA,723416977943846000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LiviGoodwin,0,FALSE,FALSE,NA,NA,4/22/16,7:43:42
1507,Pls give us the strength to make it through this megabus ride and maybe feel comfy for 1 second @yinnster,FALSE,0,NA,4/22/16 7:42,FALSE,NA,723416649102041000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schnorinne,1,FALSE,FALSE,NA,NA,4/22/16,7:42:24
1508,"long day. my @megabus broke down. I better get a refund man. This is ridiculous, I'm still on this damn bus. should of been off í _í¸‘",FALSE,0,NA,4/22/16 7:38,FALSE,NA,723415614010744000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YupCesDoesIt,0,FALSE,FALSE,NA,NA,4/22/16,7:38:17
1509,having wifi and charging points on a megabus makes life so much easier,FALSE,0,NA,4/22/16 7:33,FALSE,NA,723414533050535000,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",adhughes_,0,FALSE,FALSE,NA,NA,4/22/16,7:33:59
1510,STOP TALKING LOUDLY ON THE BUS. It's 3am. I want to sleep. This is SO DISRESPECTFUL. @megabus #megabus #adventures #goingcrazy,FALSE,0,NA,4/22/16 7:04,FALSE,NA,723407140195459000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zoe_sapienza,0,FALSE,FALSE,NA,NA,4/22/16,7:04:37
1511,I feel like I'm committing adultery catching a train instead of a megabus tonight,FALSE,2,NA,4/22/16 7:01,FALSE,NA,723406337040748000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maggiescaife,0,FALSE,FALSE,NA,NA,4/22/16,7:01:25
1512,@daraobriain Man Arrested After Megabus Marathon Masturbation Trip  https://t.co/PJv8LEkbyq,FALSE,0,daraobriain,4/22/16 7:00,FALSE,NA,723406163274928000,44874400,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",pguecia,0,FALSE,FALSE,NA,NA,4/22/16,7:00:44
1513,I am about to pass the fuck out! #roadtrip #latenight #MegaBus #ImAPassengerBitch Tipsy offâ€_ https://t.co/Hu9SOBOqHb,FALSE,0,NA,4/22/16 7:00,FALSE,NA,723405998786899000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",KimaShines,0,FALSE,FALSE,NA,NA,4/22/16,7:00:05
1514,"Lol the bus driver comes in ""we take care of our passagers, we aren't megabus"". The amount if shade",FALSE,1,NA,4/22/16 6:47,FALSE,NA,723402822696366000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dakneee,0,FALSE,FALSE,NA,NA,4/22/16,6:47:27
1515,@megabus been waiting on a street corner for your damn bus that is now over two hours late. Customer service sux https://t.co/QL7m5hxVBY,FALSE,1,megabus,4/22/16 6:19,FALSE,NA,723395810491142000,30965315,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leenmachine1490,0,FALSE,FALSE,NA,NA,4/22/16,6:19:35
1516,@weird_marc prob got a Megabus ticket to get there,FALSE,0,weird_marc,4/22/16 6:18,FALSE,7.23394E+17,723395469448073000,763750974,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bitchgotskills,0,FALSE,FALSE,NA,NA,4/22/16,6:18:14
1517,So our megabus has broken down.,FALSE,0,NA,4/22/16 6:17,FALSE,NA,723395364238172000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MattyOTBC,0,FALSE,FALSE,NA,NA,4/22/16,6:17:49
1518,Been waiting in Atlanta over two hours for this damn @megabus -- worst experience ever. More like mega BUST. https://t.co/GHAd5MPxbv,FALSE,0,NA,4/22/16 6:16,FALSE,NA,723395077960126000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leenmachine1490,0,FALSE,FALSE,NA,NA,4/22/16,6:16:41
1519,On the Megabus to Glasgow!!,FALSE,5,NA,4/22/16 6:01,FALSE,NA,723391196589002000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AGCC_Seona,0,FALSE,FALSE,NA,NA,4/22/16,6:01:15
1520,"Shitting on a megabus. First iPad crack, it's not bad tho, Imma maintain. https://t.co/pMMmqqtBPB",FALSE,0,NA,4/22/16 5:59,FALSE,NA,723390842254163000,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",juanlarrazabal,1,FALSE,FALSE,NA,NA,4/22/16,5:59:51
1521,When the megabus you're on breaks downí _í±çí _í¿_,FALSE,0,NA,4/22/16 5:58,FALSE,NA,723390607515742000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saf3tyPin,0,FALSE,FALSE,NA,NA,4/22/16,5:58:55
1522,"LIKE THIS WHOLE DAY HAS BEEN SHIT. THE GIFT CARD SHIT, PRINCE PASSING ON, AND NOW @Megabus",FALSE,0,NA,4/22/16 5:58,FALSE,NA,723390388954767000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RichHomie_Flair,0,FALSE,FALSE,NA,NA,4/22/16,5:58:03
1523,Me rn @megabus https://t.co/Bc6zA3HkLd,FALSE,4,NA,4/22/16 5:48,FALSE,NA,723387995278057000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",regina_dongilli,0,FALSE,FALSE,NA,NA,4/22/16,5:48:32
1524,"Annd now it smells like weed. Omg people, these windows don't open. Stop tryna blaze it on a fucking megabus",FALSE,0,NA,4/22/16 5:30,FALSE,NA,723383400292192000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3rookiee,0,FALSE,FALSE,NA,NA,4/22/16,5:30:17
1525,DAMNNNNNNNNNNNNN @megabus BACK AT IT AGAIN WITH THE SHITTY SERVICE,FALSE,0,NA,4/22/16 5:27,FALSE,NA,723382758609805000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RichHomie_Flair,0,FALSE,FALSE,NA,NA,4/22/16,5:27:44
1526,there are a LOT of straight edge tattoos on this Megabus,FALSE,4,NA,4/22/16 5:25,FALSE,NA,723382205037187000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",ourcityburning,0,FALSE,FALSE,NA,NA,4/22/16,5:25:32
1527,On the way to Manchester. The 5sos road trip continues (with a 6 hour megabus journey).,FALSE,0,NA,4/22/16 5:13,FALSE,NA,723379230818467000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katherinereidy_,0,FALSE,FALSE,NA,NA,4/22/16,5:13:43
1528,It's 1 AM And I have one tab open for megabus and one tab open for my calc homework,FALSE,1,NA,4/22/16 5:12,FALSE,NA,723378958167724000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeyArectumKels,0,FALSE,FALSE,NA,NA,4/22/16,5:12:38
1529,Wish I could remember the name of that damn kungfu movie that lady showed me on the megabus that time,FALSE,0,NA,4/22/16 5:11,FALSE,NA,723378716621991000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KINGRICHGT,0,FALSE,FALSE,NA,NA,4/22/16,5:11:40
1530,Not only did I just spend 20 dollars on an uber for a 2 mile trip but my mom forced me to leave early and now I'm here no megabus in site í _í¸©,FALSE,0,NA,4/22/16 5:08,FALSE,NA,723377986628526000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pizzaisbaee,0,FALSE,FALSE,NA,NA,4/22/16,5:08:46
1531,I think I'm just gonna start living on the Megabus.,FALSE,0,NA,4/22/16 5:03,FALSE,NA,723376633600565000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hakuna_amatta,0,FALSE,FALSE,NA,NA,4/22/16,5:03:23
1532,We get to the megabus stop and Naomi asks if the minibus down the road is the megabus í _í¸‚,FALSE,0,NA,4/22/16 4:52,FALSE,NA,723373874864250000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katherinereidy_,0,FALSE,FALSE,NA,NA,4/22/16,4:52:26
1533,Currently sat on the floor waiting for the megabusí _í_ˆ,FALSE,0,NA,4/22/16 4:39,FALSE,NA,723370505068122000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saf3tyPin,0,FALSE,FALSE,NA,NA,4/22/16,4:39:02
1534,Soooo I read the Megabus wifi TOS and I'm pretty sure the legalese included 'don't cyber bully other riders'.,FALSE,0,NA,4/22/16 4:14,FALSE,NA,723364266821087000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marymurrah,0,FALSE,FALSE,NA,NA,4/22/16,4:14:15
1535,"@WWExoGAC @sydneygracemc With the flights &amp; everything, it's just too much money for me. I'd rather spend the gas money or take the MegaBus.",FALSE,0,WWExoGAC,4/22/16 4:08,FALSE,7.23363E+17,723362895073959000,1210300152,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tammys85,0,FALSE,FALSE,NA,NA,4/22/16,4:08:48
1536,I'm like the tallest person in this line about to hop on this megabus,FALSE,1,NA,4/22/16 4:03,FALSE,NA,723361522022387000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mrscorpio8787,0,FALSE,FALSE,NA,NA,4/22/16,4:03:20
1537,No amount of Simon and Garfunkel will make my seat on this Megabus any more comfortable.,FALSE,7,NA,4/22/16 3:48,FALSE,NA,723357905144045000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MattGuerry,0,FALSE,FALSE,NA,NA,4/22/16,3:48:58
1538,A í _í´´í _í±Åâœˆï¸è to NYC tonight and then a Megabus ride separate me from hanging with my pals in DC for the weekend.,FALSE,2,NA,4/22/16 3:41,FALSE,NA,723356054680031000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mck1991,0,FALSE,FALSE,NA,NA,4/22/16,3:41:37
1539,Sitting next to a tiny lady on this megabus. She's sleeping. Her head is half an inch away from my shoulder. What do I do if she hits it?,FALSE,0,NA,4/22/16 3:35,FALSE,NA,723354568432578000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3rookiee,0,FALSE,FALSE,NA,NA,4/22/16,3:35:43
1540,This one goes out to any and everyone smoking on megabus.  All the power to you.,FALSE,0,NA,4/22/16 3:29,FALSE,NA,723353127374716000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frescaDM,0,FALSE,FALSE,NA,NA,4/22/16,3:29:59
1541,I should have taken a Megabus. @GreyhoundBus,FALSE,0,Latinegro,4/22/16 3:26,FALSE,7.23351E+17,723352187842248000,27564314,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Latinegro,0,FALSE,FALSE,NA,NA,4/22/16,3:26:15
1542,Crying while watching the Sex and the City Movie on a Megabus is my aesthetic,FALSE,1,NA,4/22/16 3:25,FALSE,NA,723352044619345000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ilc228,0,FALSE,FALSE,NA,NA,4/22/16,3:25:41
1543,Probably should've kept my chromebook on my person and not in a megabus luggage hell. #PAXEast2016 https://t.co/ar1aKRe8d6,FALSE,3,NA,4/22/16 3:17,FALSE,NA,723349915066228000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mo_mozuch,1,FALSE,FALSE,NA,NA,4/22/16,3:17:13
1544,"Megabus 2016, 
Prince and Tom Petty,
If he dies this year I'll really start to lose it",FALSE,0,NA,4/22/16 3:15,FALSE,NA,723349493819826000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frescaDM,0,FALSE,FALSE,NA,NA,4/22/16,3:15:33
1545,@cashcashfan1995 may 12th Club Cruze come to PGH with Sebastian the night before EDC Then we can catch an early Megabus,FALSE,1,cashcashfan1995,4/22/16 3:13,FALSE,NA,723348925256744000,3039902003,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DjLukieG,0,FALSE,FALSE,NA,NA,4/22/16,3:13:17
1546,This woman is really about to use her last unemployed dollars to take the megabus to get some dick...I seent it all í _í¸_,FALSE,0,NA,4/22/16 3:12,FALSE,NA,723348655575568000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrJonCee,0,FALSE,FALSE,NA,NA,4/22/16,3:12:13
1547,She better hop on that megabus https://t.co/NvdBay3Bqn,FALSE,1,NA,4/22/16 3:03,FALSE,NA,723346361316311000,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",blove402,0,FALSE,FALSE,NA,NA,4/22/16,3:03:06
1548,Lack of things to do in jail?? Come on Barbra's mom. Programs are good but do u want them take the megabus to the shopping mall? #60DaysIn,FALSE,2,NA,4/22/16 2:58,FALSE,NA,723345196788797000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisa_cloud,0,FALSE,FALSE,NA,NA,4/22/16,2:58:28
1549,"Omg!! What's he doing? .......... 
Yeah That's right, I'm painting on megabus heading to a dj gig in bmore. https://t.co/uJnQ2yphH0",FALSE,0,NA,4/22/16 2:46,FALSE,NA,723342283723034000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",SWiNGKiDD1,0,FALSE,FALSE,NA,NA,4/22/16,2:46:54
1550,"@pptsapper Greyhound, Megabus, or other?",FALSE,0,pptsapper,4/22/16 2:40,FALSE,7.23334E+17,723340629854552000,382810104,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NelsonMRosario,0,FALSE,FALSE,NA,NA,4/22/16,2:40:19
1551,@rrs_98 i honestly cant wait for your megabus to explode,FALSE,4,rrs_98,4/22/16 2:32,FALSE,7.23338E+17,723338762416209000,883173456,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aaselfie,1,FALSE,FALSE,NA,NA,4/22/16,2:32:54
1552,When you get on MegaBus at people are sitting in your reserved seats. T_T As a non-confrontational person....so much dislike.,FALSE,1,NA,4/22/16 2:30,FALSE,NA,723338273918193000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StefanKopec,0,FALSE,FALSE,NA,NA,4/22/16,2:30:58
1553,Driving in a rental car next to a Megabus. Thanks for the free wifi!!!!!!!!!!! (PS they aren't kidding that's not a bad signal at all).,FALSE,2,NA,4/22/16 2:24,FALSE,NA,723336547643330000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shannoncopfer,0,FALSE,FALSE,NA,NA,4/22/16,2:24:06
1554,I'm waiting for another update from megabus saying it's delayed even longer.,FALSE,0,NA,4/22/16 2:21,FALSE,NA,723335769667080000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",whaleev,0,FALSE,FALSE,NA,NA,4/22/16,2:21:01
1555,And the megabus is delayed a half hour. This is why traveling makes me nervous. í _í¸_,FALSE,0,NA,4/22/16 2:12,FALSE,NA,723333547285712000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",whaleev,0,FALSE,FALSE,NA,NA,4/22/16,2:12:11
1556,currently sobbing my eyes out on the Megabus bc of the office series finale,FALSE,11,NA,4/22/16 2:05,FALSE,NA,723331846629519000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SADCHICANA,0,FALSE,FALSE,NA,NA,4/22/16,2:05:25
1557,Got on the Megabus without bringing any water and snacks. This is clearly my first time í _í¸‘,FALSE,23,NA,4/22/16 2:01,FALSE,NA,723330743997337000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DorianQD,0,FALSE,FALSE,NA,NA,4/22/16,2:01:02
1558,New favorite pastime includes hanging out with meth head hobos in the megabus/Walmart parking lot #Meth-odist,FALSE,6,NA,4/22/16 1:43,FALSE,NA,723326382852452000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_jakewatts,1,FALSE,FALSE,NA,NA,4/22/16,1:43:43
1559,I just want to sit in this moderately empty chipotle forever and not have to climb into another megabus in half an hour but New Jersey is câ€_,FALSE,0,NA,4/22/16 1:22,FALSE,NA,723321007520493000,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Jen_Sime,0,FALSE,FALSE,NA,NA,4/22/16,1:22:21
1560,"Every time I take megabus, I swear I'll never do it again.. But here we are yet again #itssocheapthough #ismymiseryworthitthough",FALSE,2,NA,4/22/16 1:12,FALSE,NA,723318456414814000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",janeterrr,0,FALSE,FALSE,NA,NA,4/22/16,1:12:13
1561,Keeping laughter to a courteous volume on #megabus,FALSE,1,NA,4/22/16 1:11,FALSE,NA,723318210716663000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",frescaDM,0,FALSE,FALSE,NA,NA,4/22/16,1:11:14
1562,@Diana_Filo @LeslieKay216 on the #megabus to NYC!! Will need to catch up next week!,FALSE,2,Diana_Filo,4/22/16 1:07,FALSE,7.23317E+17,723317208458342000,596831481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DBKaniecki,0,FALSE,FALSE,NA,NA,4/22/16,1:07:15
1563,"The megabus tonight from London to Newport cost 4 quid, the taxi home from the bus station cost 10, fuck sake man",FALSE,0,NA,4/22/16 1:06,FALSE,NA,723317072504229000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",georgedouglas3,0,FALSE,FALSE,NA,NA,4/22/16,1:06:43
1564,Nigga on this megabus getting his ass fired up í _í¸‚í _í¸‚í _í¸‚,FALSE,0,NA,4/22/16 1:06,FALSE,NA,723316940576419000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SchemeGod7,0,FALSE,FALSE,NA,NA,4/22/16,1:06:11
1565,@megabus @fanclubSkylar I want to go,FALSE,2,megabus,4/22/16 1:04,FALSE,7.22785E+17,723316623956791000,30965315,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",salomonjm18,0,FALSE,FALSE,NA,NA,4/22/16,1:04:56
1566,@kitteneyejo megabus has wifi AND outlets í _í¸ç,FALSE,2,kitteneyejo,4/22/16 1:04,FALSE,7.23316E+17,723316608324763000,524918215,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QueenSquidlet,0,FALSE,FALSE,NA,NA,4/22/16,1:04:52
1567,@helloitskari by the time they get here I think you can save at least $10. Megabus is sometimes $1-5! So you can at least get to dallas,FALSE,0,helloitskari,4/22/16 1:03,FALSE,7.23316E+17,723316308331225000,63804482,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iono_hiro,0,FALSE,FALSE,NA,NA,4/22/16,1:03:41
1568,"@AlliCarraghan Hello, unfortunately we don't have service in Frederick, MD.",FALSE,0,AlliCarraghan,4/22/16 1:02,FALSE,7.23311E+17,723315961789583000,245858146,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",megabus,0,FALSE,FALSE,NA,NA,4/22/16,1:02:18
1569,"Passenger subdues gunman on Megabus: 'He told me to mind my business, so I pushed him' https://t.co/yybX7PLEso",FALSE,1,NA,4/22/16 0:43,FALSE,NA,723311245193936000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",regieford1,0,FALSE,FALSE,NA,NA,4/22/16,0:43:33
1570,"Indian guy: hey is this the megabus line? 
People in line: yes it is.
*Indian guy walks in the front of the line and waits casually.",FALSE,5,NA,4/22/16 0:42,FALSE,NA,723311100851183000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",helloimkyleo,0,FALSE,FALSE,NA,NA,4/22/16,0:42:59
